b'id',b'lat',b'lon',b'user',b'uid',b'version',b'changeset',b'timestamp' 
b'7811609499',b'33.6682509',b'-117.7662613',b'Fluffy89502',b'10165657',b'1',b'89386552',b'2020-08-14T05:22:54Z'
b'7811609509',b'33.6671542',b'-117.7659485',b'Fluffy89502',b'10165657',b'1',b'89386552',b'2020-08-14T05:22:54Z'
b'7811609519',b'33.6683224',b'-117.7664476',b'Fluffy89502',b'10165657',b'1',b'89386552',b'2020-08-14T05:22:54Z'
b'7811609529',b'33.6672608',b'-117.7665173',b'Fluffy89502',b'10165657',b'1',b'89386552',b'2020-08-14T05:22:54Z'
b'7813962662',b'33.6889672',b'-117.7700904',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813962672',b'33.6900011',b'-117.7687889',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813962682',b'33.6912203',b'-117.7697434',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984792',b'33.6910254',b'-117.7700638',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984802',b'33.6904865',b'-117.7700087',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984812',b'33.6906757',b'-117.7697917',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984822',b'33.6878573',b'-117.7708922',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984832',b'33.6883795',b'-117.7703745',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984842',b'33.6888545',b'-117.7707492',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984852',b'33.6891833',b'-117.7711829',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984862',b'33.6895090',b'-117.7715745',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984872',b'33.6880131',b'-117.7717823',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984882',b'33.6884751',b'-117.7723341',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984892',b'33.6911417',b'-117.7729593',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984902',b'33.6945925',b'-117.7718595',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984912',b'33.6956154',b'-117.7725589',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7813984922',b'33.6944964',b'-117.7723463',b'Fluffy89502',b'10165657',b'1',b'89429985',b'2020-08-14T20:55:38Z'
b'7814051184',b'33.7108565',b'-117.7819388',b'Fluffy89502',b'10165657',b'1',b'89430852',b'2020-08-14T21:36:02Z'
b'7814052244',b'33.6990931',b'-117.7781605',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814052254',b'33.7003762',b'-117.7763540',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814052264',b'33.7020125',b'-117.7768904',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814052274',b'33.7018680',b'-117.7772277',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814052284',b'33.7011952',b'-117.7768388',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058294',b'33.7007651',b'-117.7765357',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058304',b'33.6996125',b'-117.7776381',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058314',b'33.6993170',b'-117.7781698',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058324',b'33.6991966',b'-117.7781482',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058334',b'33.7040975',b'-117.7863174',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058344',b'33.7055301',b'-117.7865065',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058354',b'33.7061981',b'-117.7853748',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058364',b'33.7067299',b'-117.7850890',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058374',b'33.7070838',b'-117.7833791',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058384',b'33.7061178',b'-117.7842766',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058394',b'33.7053568',b'-117.7850734',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058404',b'33.7040843',b'-117.7860664',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058414',b'33.7065185',b'-117.7834056',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058424',b'33.7076715',b'-117.7834991',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058434',b'33.7044244',b'-117.7862282',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058444',b'33.7053482',b'-117.7852256',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058454',b'33.7069154',b'-117.7844249',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058464',b'33.7069423',b'-117.7839167',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814058474',b'33.7081449',b'-117.7830528',b'Fluffy89502',b'10165657',b'1',b'89430767',b'2020-08-14T21:32:01Z'
b'7814069288',b'33.7073145',b'-117.7742687',b'Fluffy89502',b'10165657',b'1',b'89430852',b'2020-08-14T21:36:02Z'
b'7814069298',b'33.7106389',b'-117.7664803',b'Fluffy89502',b'10165657',b'1',b'89430852',b'2020-08-14T21:36:02Z'
b'7814109824',b'33.6668989',b'-117.7597375',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814109834',b'33.6661066',b'-117.7587531',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814109844',b'33.6666169',b'-117.7581492',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814109854',b'33.6658585',b'-117.7584073',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814109864',b'33.6651206',b'-117.7572550',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814109874',b'33.6658995',b'-117.7575076',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814109884',b'33.6666213',b'-117.7568976',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814110458',b'33.6983476',b'-117.7370569',b'Fluffy89502',b'10165657',b'1',b'89431611',b'2020-08-14T22:13:37Z'
b'7814110468',b'33.6982228',b'-117.7368450',b'Fluffy89502',b'10165657',b'1',b'89431611',b'2020-08-14T22:13:37Z'
b'7814110478',b'33.6983053',b'-117.7354854',b'Fluffy89502',b'10165657',b'1',b'89431611',b'2020-08-14T22:13:37Z'
b'7814119288',b'33.6988982',b'-117.7348680',b'Fluffy89502',b'10165657',b'1',b'89431611',b'2020-08-14T22:13:37Z'
b'7814119298',b'33.6986103',b'-117.7371403',b'Fluffy89502',b'10165657',b'1',b'89431611',b'2020-08-14T22:13:37Z'
b'7814119308',b'33.6988088',b'-117.7375175',b'Fluffy89502',b'10165657',b'1',b'89431611',b'2020-08-14T22:13:37Z'
b'7814119318',b'33.6987848',b'-117.7370355',b'Fluffy89502',b'10165657',b'1',b'89431611',b'2020-08-14T22:13:37Z'
b'7814168494',b'33.6662393',b'-117.7560780',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168504',b'33.6666931',b'-117.7559940',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168514',b'33.6670400',b'-117.7563191',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168524',b'33.6674124',b'-117.7569368',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168534',b'33.6670233',b'-117.7577425',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168544',b'33.6676522',b'-117.7572072',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168554',b'33.6684195',b'-117.7583896',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168564',b'33.6676688',b'-117.7581384',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168574',b'33.6668989',b'-117.7586383',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168584',b'33.6668701',b'-117.7589403',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168594',b'33.6733578',b'-117.7575485',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168604',b'33.6730447',b'-117.7587641',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168614',b'33.6688820',b'-117.7629574',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168624',b'33.6713252',b'-117.7606547',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168634',b'33.6711377',b'-117.7610382',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168644',b'33.6717728',b'-117.7610181',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168654',b'33.6728498',b'-117.7624088',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168664',b'33.6719552',b'-117.7627961',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168674',b'33.6717792',b'-117.7623422',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168684',b'33.6714404',b'-117.7614840',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168694',b'33.6717696',b'-117.7611734',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168704',b'33.6726436',b'-117.7621830',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168714',b'33.6726064',b'-117.7625609',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168724',b'33.6713046',b'-117.7635669',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168734',b'33.6703738',b'-117.7627166',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168744',b'33.6710726',b'-117.7638188',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168754',b'33.6703206',b'-117.7645105',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168764',b'33.6700488',b'-117.7640845',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168774',b'33.6703104',b'-117.7635569',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168784',b'33.6692539',b'-117.7622367',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168794',b'33.6687283',b'-117.7619425',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168804',b'33.6694097',b'-117.7613262',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168814',b'33.6696059',b'-117.7611514',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168824',b'33.6701783',b'-117.7604890',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168834',b'33.6704008',b'-117.7610551',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168844',b'33.6703841',b'-117.7613432',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168854',b'33.6714687',b'-117.7626318',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814168864',b'33.6718457',b'-117.7629007',b'Fluffy89502',b'10165657',b'1',b'89432327',b'2020-08-14T23:02:59Z'
b'7814206590',b'33.6956003',b'-117.7681519',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814206600',b'33.6944962',b'-117.7683571',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814206610',b'33.6929094',b'-117.7688281',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814206620',b'33.6933886',b'-117.7684673',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814206630',b'33.6929015',b'-117.7695135',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814206640',b'33.6927932',b'-117.7688646',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814206650',b'33.6927589',b'-117.7688442',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814206660',b'33.6924177',b'-117.7686343',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814206670',b'33.6921127',b'-117.7687215',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814206680',b'33.6922986',b'-117.7686101',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814220592',b'33.6739335',b'-117.7794527',b'Fluffy89502',b'10165657',b'1',b'89433233',b'2020-08-15T00:35:00Z'
b'7814220602',b'33.6734040',b'-117.7861750',b'Fluffy89502',b'10165657',b'1',b'89433233',b'2020-08-15T00:35:00Z'
b'7814220612',b'33.6725153',b'-117.7767822',b'Fluffy89502',b'10165657',b'1',b'89433233',b'2020-08-15T00:35:00Z'
b'7814220622',b'33.6698460',b'-117.7746415',b'Fluffy89502',b'10165657',b'1',b'89433233',b'2020-08-15T00:35:00Z'
b'7814220632',b'33.6696061',b'-117.7744353',b'Fluffy89502',b'10165657',b'1',b'89433233',b'2020-08-15T00:35:00Z'
b'7814224194',b'33.6919361',b'-117.7678224',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224204',b'33.6923875',b'-117.7678429',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224214',b'33.6927901',b'-117.7673653',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224224',b'33.6932233',b'-117.7679205',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224234',b'33.6927561',b'-117.7683688',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224244',b'33.6931136',b'-117.7662728',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224254',b'33.6932034',b'-117.7662249',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224264',b'33.6935090',b'-117.7657856',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224274',b'33.6938762',b'-117.7656587',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224284',b'33.6938496',b'-117.7662507',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224294',b'33.6936141',b'-117.7665121',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224304',b'33.6941293',b'-117.7671287',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224314',b'33.6940313',b'-117.7668305',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224324',b'33.6944797',b'-117.7669380',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224334',b'33.6946194',b'-117.7673394',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224344',b'33.6940893',b'-117.7678406',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224354',b'33.6936534',b'-117.7677009',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224364',b'33.6934419',b'-117.7683502',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814224374',b'33.6929893',b'-117.7632190',b'Fluffy89502',b'10165657',b'1',b'89432964',b'2020-08-15T00:04:23Z'
b'7814270489',b'33.6685306',b'-117.7720019',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814270499',b'33.6684203',b'-117.7687481',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814270509',b'33.6695669',b'-117.7675545',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814270519',b'33.6704498',b'-117.7692037',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814270529',b'33.6697041',b'-117.7701099',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814270539',b'33.6695132',b'-117.7703553',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814270549',b'33.6692143',b'-117.7703588',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814270559',b'33.6688880',b'-117.7707691',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814270569',b'33.6683561',b'-117.7706293',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814270579',b'33.6682226',b'-117.7704074',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274789',b'33.6677118',b'-117.7696982',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274799',b'33.6694287',b'-117.7679368',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274809',b'33.6699885',b'-117.7688833',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274819',b'33.6699350',b'-117.7689257',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274829',b'33.6702567',b'-117.7694332',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274839',b'33.6696870',b'-117.7695424',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274849',b'33.6702482',b'-117.7681107',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274859',b'33.6675879',b'-117.7707957',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274869',b'33.6672127',b'-117.7703431',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274879',b'33.6708546',b'-117.7689330',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274889',b'33.6701518',b'-117.7682899',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274899',b'33.6702829',b'-117.7682375',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274909',b'33.6709905',b'-117.7685645',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274919',b'33.6713987',b'-117.7681776',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274929',b'33.6711006',b'-117.7678443',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274939',b'33.6705965',b'-117.7671708',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274949',b'33.6702725',b'-117.7671576',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274959',b'33.6699485',b'-117.7667527',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274969',b'33.6695234',b'-117.7670104',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274979',b'33.6697457',b'-117.7665596',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274989',b'33.6709050',b'-117.7670011',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814274999',b'33.6710229',b'-117.7674581',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275009',b'33.6716923',b'-117.7680405',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275019',b'33.6710598',b'-117.7694327',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275029',b'33.6715330',b'-117.7685219',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275039',b'33.6716479',b'-117.7660462',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275049',b'33.6724534',b'-117.7640532',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275059',b'33.6738920',b'-117.7643609',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275069',b'33.6692889',b'-117.7658640',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275079',b'33.6694067',b'-117.7656578',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275089',b'33.6681436',b'-117.7637613',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275099',b'33.6679093',b'-117.7638829',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275109',b'33.6684441',b'-117.7638964',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275119',b'33.6688640',b'-117.7640174',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275129',b'33.6689661',b'-117.7647963',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275139',b'33.6698359',b'-117.7653474',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275149',b'33.6695830',b'-117.7656915',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275159',b'33.6695097',b'-117.7651108',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275169',b'33.6695604',b'-117.7656166',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275179',b'33.6694790',b'-117.7658026',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275189',b'33.6669800',b'-117.7617730',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275199',b'33.6672039',b'-117.7621006',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275209',b'33.6673339',b'-117.7621443',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275219',b'33.6664758',b'-117.7627083',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275229',b'33.6655701',b'-117.7627541',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275239',b'33.6660520',b'-117.7613605',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
b'7814275249',b'33.6651011',b'-117.7622548',b'Fluffy89502',b'10165657',b'1',b'89433525',b'2020-08-15T01:08:48Z'
